,STATEFP10,COUNTYFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,VTD
793,37,185,9,371859,A,9,Voting District 9,V1,G5240,N,139607882.0,267692.0,36.4056819,-77.997242,3718599
794,37,185,3,371853,A,3,Voting District 3,V1,G5240,N,97362221.0,637240.0,36.4938691,-78.1545376,3718533
795,37,185,8,371858,A,8,Voting District 8,V1,G5240,N,126250250.0,145279.0,36.299123,-78.01258409999998,3718588
796,37,185,5,371855,A,5,Voting District 5,V1,G5240,N,83476902.0,3975675.0,36.4652336,-78.2765937,3718555
797,37,185,4,371854,A,4,Voting District 4,V1,G5240,N,63289128.0,94085.0,36.4948525,-78.2250861,3718544
798,37,185,14,3718514,A,14,Voting District 14,V1,G5240,N,61249736.0,216788.0,36.3851591,-78.13072259999998,371851414
799,37,185,13,3718513,A,13,Voting District 13,V1,G5240,N,2881771.0,17168.0,36.444958899999996,-78.19580859999999,371851313
800,37,185,6,371856,A,6,Voting District 6,V1,G5240,N,85745609.0,400195.0,36.3266498,-78.2566848,3718566
801,37,129,W28,37129W28,P,W28,Voting District W28,V1,G5240,S,3993035.0,107551.0,34.2248386,-77.8953605,37129W28W28
802,37,129,H02,37129H02,P,H02,Voting District H02,V1,G5240,S,10526652.0,963955.0,34.2372456,-77.8165867,37129H02H02
803,37,129,W13,37129W13,P,W13,Voting District W13,V1,G5240,S,2617813.0,28607.0,34.2384805,-77.8815138,37129W13W13
804,37,129,H05,37129H05,P,H05,Voting District H05,V1,G5240,S,8148604.0,35022.0,34.2473386,-77.84310040000001,37129H05H05
805,37,185,10,3718510,A,10,Voting District 10,V1,G5240,N,59710955.0,141149.0,36.3971309,-78.1994345,371851010
806,37,185,7,371857,A,7,Voting District 7,V1,G5240,N,92765815.0,67428.0,36.3065733,-78.1789317,3718577
807,37,185,11,3718511,A,11,Voting District 11,V1,G5240,N,106133990.0,173161.0,36.2472065,-78.0850487,371851111
808,37,129,W24,37129W24,P,W24,Voting District W24,V1,G5240,S,4454436.0,22493.0,34.222480499999996,-77.8703754,37129W24W24
809,37,129,W18,37129W18,P,W18,Voting District W18,V1,G5240,S,2775152.0,11636.0,34.206039000000004,-77.8718595,37129W18W18
810,37,129,W21,37129W21,P,W21,Voting District W21,V1,G5240,S,3434469.0,96303.0,34.17103779999999,-77.9125743,37129W21W21
811,37,81,CG1,37081CG1,P,CG1,Voting District CG1,V1,G5240,S,6320683.0,1287305.0,36.1564497,-79.85929490000001,37081CG1CG1
812,37,81,H17,37081H17,P,H17,Voting District H17,V1,G5240,S,1501340.0,0.0,35.98074879999999,-80.0083649,37081H17H17
813,37,81,G08,37081G08,P,G08,Voting District G08,V1,G5240,S,4104135.0,6289.0,36.1179872,-79.7642065,37081G08G08
814,37,81,STOK,37081STOK,P,STOK,Voting District STOK,V1,G5240,S,49537592.0,399490.0,36.2279531,-79.9773926,37081STOKSTOK
815,37,81,G12,37081G12,P,G12,Voting District G12,V1,G5240,S,1152151.0,5935.0,36.086053299999996,-79.79814809999999,37081G12G12
816,37,81,JEF2,37081JEF2,P,JEF2,Voting District JEF2,V1,G5240,S,29507591.0,337644.0,36.0695093,-79.69032879999999,37081JEF2JEF2
817,37,81,G13,37081G13,P,G13,Voting District G13,V1,G5240,S,1943803.0,21402.0,36.0832595,-79.8162225,37081G13G13
818,37,81,H20A,37081H20A,P,H20A,Voting District H20A,V1,G5240,S,3471829.0,599916.0,36.0012592,-80.0044862,37081H20AH20A
819,37,81,JAM1,37081JAM1,P,JAM1,Voting District JAM1,V1,G5240,S,7220414.0,535164.0,35.9988033,-79.935467,37081JAM1JAM1
820,37,81,H20B,37081H20B,P,H20B,Voting District H20B,V1,G5240,S,2862841.0,174869.0,36.0001497,-79.9848094,37081H20BH20B
821,37,81,SF2,37081SF2,P,SF2,Voting District SF2,V1,G5240,S,26393415.0,238575.0,36.2223093,-79.8921321,37081SF2SF2
822,37,81,G11,37081G11,P,G11,Voting District G11,V1,G5240,S,2052725.0,2197.0,36.080726899999995,-79.79158290000001,37081G11G11
823,37,81,G16,37081G16,P,G16,Voting District G16,V1,G5240,S,1781846.0,0.0,36.0796381,-79.8389994,37081G16G16
824,37,81,G01,37081G01,P,G01,Voting District G01,V1,G5240,S,1074878.0,0.0,36.081789,-79.77890390000002,37081G01G01
825,37,81,G72,37081G72,P,G72,Voting District G72,V1,G5240,S,4061415.0,38026.0,36.0738436,-79.7364562,37081G72G72
826,37,81,G68,37081G68,P,G68,Voting District G68,V1,G5240,S,1682588.0,0.0,36.0787591,-79.76573020000001,37081G68G68
827,37,81,SUM1,37081SUM1,P,SUM1,Voting District SUM1,V1,G5240,S,15211833.0,22923.0,35.9987105,-79.85147409999999,37081SUM1SUM1
828,37,81,GR,37081GR,P,GR,Voting District GR,V1,G5240,S,96157491.0,693209.0,35.958975,-79.5788338,37081GRGR
829,37,81,H21,37081H21,P,H21,Voting District H21,V1,G5240,S,1811618.0,0.0,36.002165500000004,-80.0165427,37081H21H21
830,37,81,NCGR2,37081NCGR2,P,NCGR2,Voting District NCGR2,V1,G5240,S,35231428.0,425052.0,36.231630700000004,-79.8363148,37081NCGR2NCGR2
831,37,81,MON3,37081MON3,P,MON3,Voting District MON3,V1,G5240,S,52207266.0,3494812.0,36.220078799999996,-79.7414152,37081MON3MON3
832,37,81,NMAD,37081NMAD,P,NMAD,Voting District NMAD,V1,G5240,S,54894085.0,775349.0,36.20265620000001,-79.656625,37081NMADNMAD
833,37,81,NWASH,37081NWASH,P,NWASH,Voting District NWASH,V1,G5240,S,53634804.0,755924.0,36.2074908,-79.57523640000001,37081NWASHNWASH
834,37,81,OR1,37081OR1,P,OR1,Voting District OR1,V1,G5240,S,31552577.0,275546.0,36.175226200000004,-80.0087592,37081OR1OR1
835,37,81,SF1,37081SF1,P,SF1,Voting District SF1,V1,G5240,S,28962493.0,786948.0,36.1885639,-79.9188082,37081SF1SF1
836,37,81,NCGR1,37081NCGR1,P,NCGR1,Voting District NCGR1,V1,G5240,S,27288813.0,1300172.0,36.1926131,-79.82317619999999,37081NCGR1NCGR1
837,37,81,OR2,37081OR2,P,OR2,Voting District OR2,V1,G5240,S,20405503.0,149498.0,36.170010600000005,-79.9742257,37081OR2OR2
838,37,81,MON2,37081MON2,P,MON2,Voting District MON2,V1,G5240,S,26213570.0,2173762.0,36.16591210000001,-79.7360373,37081MON2MON2
839,37,81,SWASH,37081SWASH,P,SWASH,Voting District SWASH,V1,G5240,S,39645653.0,521523.0,36.1498957,-79.5730235,37081SWASHSWASH
840,37,81,SF4,37081SF4,P,SF4,Voting District SF4,V1,G5240,S,16995726.0,169435.0,36.157070399999995,-79.93129029999999,37081SF4SF4
841,37,81,SMAD,37081SMAD,P,SMAD,Voting District SMAD,V1,G5240,S,31267790.0,405179.0,36.154692600000004,-79.6642483,37081SMADSMAD
842,37,81,SF3,37081SF3,P,SF3,Voting District SF3,V1,G5240,S,14076529.0,1290216.0,36.1578207,-79.8943741,37081SF3SF3
843,37,81,G37,37081G37,P,G37,Voting District G37,V1,G5240,S,2148672.0,7363.0,36.0730083,-79.8818983,37081G37G37
844,37,81,G15,37081G15,P,G15,Voting District G15,V1,G5240,S,1640820.0,0.0,36.0729861,-79.8351756,37081G15G15
845,37,81,G67,37081G67,P,G67,Voting District G67,V1,G5240,S,902098.0,0.0,36.0738708,-79.77876640000001,37081G67G67
846,37,81,G14,37081G14,P,G14,Voting District G14,V1,G5240,S,905910.0,0.0,36.0727951,-79.82048359999999,37081G14G14
847,37,81,H22,37081H22,P,H22,Voting District H22,V1,G5240,S,2769804.0,1908.0,35.9961418,-80.0246018,37081H22H22
848,37,81,JAM4,37081JAM4,P,JAM4,Voting District JAM4,V1,G5240,S,21199678.0,33014.0,35.981705700000006,-79.8978139,37081JAM4JAM4
849,37,81,SUM2,37081SUM2,P,SUM2,Voting District SUM2,V1,G5240,S,12744805.0,46994.0,35.9817835,-79.7971578,37081SUM2SUM2
850,37,81,H18,37081H18,P,H18,Voting District H18,V1,G5240,S,2539779.0,0.0,35.9887119,-79.9930287,37081H18H18
851,37,81,H19B,37081H19B,P,H19B,Voting District H19B,V1,G5240,S,2387121.0,53609.0,35.9953089,-79.9705798,37081H19BH19B
852,37,81,CG2,37081CG2,P,CG2,Voting District CG2,V1,G5240,S,7125332.0,1012210.0,36.1677858,-79.813672,37081CG2CG2
853,37,81,CG3B,37081CG3B,P,CG3B,Voting District CG3B,V1,G5240,S,5508528.0,1141986.0,36.1609256,-79.79988879999999,37081CG3BCG3B
854,37,81,G49,37081G49,P,G49,Voting District G49,V1,G5240,S,3334288.0,5332.0,36.0672999,-79.8697424,37081G49G49
855,37,81,G71,37081G71,P,G71,Voting District G71,V1,G5240,S,2186719.0,2166.0,36.0683534,-79.7589831,37081G71G71
856,37,81,H15,37081H15,P,H15,Voting District H15,V1,G5240,S,3368106.0,0.0,35.986464399999996,-80.0376492,37081H15H15
857,37,81,H19A,37081H19A,P,H19A,Voting District H19A,V1,G5240,S,1125746.0,0.0,35.985738399999995,-79.9821341,37081H19AH19A
858,37,99,CAN,37099CAN,P,CAN,Voting District CAN,V1,G5240,S,166033445.0,2271390.0,35.2496003,-82.99960390000001,37099CANCAN
859,37,99,GCK,37099GCK,P,GCK,Voting District GCK,V1,G5240,S,31932857.0,0.0,35.327586100000005,-83.29101429999999,37099GCKGCK
860,37,99,CUL,37099CUL,P,CUL,Voting District CUL,V1,G5240,S,79811017.0,0.0,35.298077299999996,-83.1782751,37099CULCUL
861,37,99,SYLDIL,37099SYLDIL,P,SYLDIL,Voting District SYLDIL,V1,G5240,S,79450521.0,0.0,35.3850143,-83.21066809999999,37099SYLDILSYLDIL
862,37,99,SAV,37099SAV,P,SAV,Voting District SAV,V1,G5240,S,60467231.0,0.0,35.2749176,-83.27051850000001,37099SAVSAV
863,37,99,WEB,37099WEB,P,WEB,Voting District WEB,V1,G5240,S,26878266.0,0.0,35.331946,-83.22386490000001,37099WEBWEB
864,37,99,CFK,37099CFK,P,CFK,Voting District CFK,V1,G5240,S,131951796.0,0.0,35.3263412,-83.0538865,37099CFKCFK
865,37,99,RIV,37099RIV,P,RIV,Voting District RIV,V1,G5240,S,57007090.0,733363.0,35.2585542,-83.1169865,37099RIVRIV
866,37,99,ALLSC,37099ALLSC,P,ALLSC,Voting District ALLSC,V1,G5240,S,100523083.0,0.0,35.4099135,-83.1093129,37099ALLSCALLSC
867,37,99,BCK,37099BCK,P,BCK,Voting District BCK,V1,G5240,S,60599895.0,5664.0,35.4161011,-83.26203120000001,37099BCKBCK
868,37,99,HAMMNT,37099HAMMNT,P,HAMMNT,Voting District HAMMNT,V1,G5240,S,166343615.0,5894811.0,35.1844505,-83.1468442,37099HAMMNTHAMMNT
869,37,99,CAS,37099CAS,P,CAS,Voting District CAS,V1,G5240,S,155972686.0,892954.0,35.049341,-83.09339820000001,37099CASCAS
870,37,99,QUA,37099QUA,P,QUA,Voting District QUA,V1,G5240,S,154088005.0,6622.0,35.458279100000006,-83.2552536,37099QUAQUA
871,37,81,CG3A,37081CG3A,P,CG3A,Voting District CG3A,V1,G5240,S,2143011.0,372625.0,36.1477196,-79.813716,37081CG3ACG3A
872,37,81,G27,37081G27,P,G27,Voting District G27,V1,G5240,S,2903061.0,27734.0,36.1457679,-79.8251131,37081G27G27
873,37,81,JEF1,37081JEF1,P,JEF1,Voting District JEF1,V1,G5240,S,45704928.0,676599.0,36.1135101,-79.6656557,37081JEF1JEF1
874,37,81,MON1,37081MON1,P,MON1,Voting District MON1,V1,G5240,S,14335133.0,86442.0,36.13322720000001,-79.7220057,37081MON1MON1
875,37,81,G63,37081G63,P,G63,Voting District G63,V1,G5240,S,1644535.0,6172.0,36.0645005,-79.89180379999999,37081G63G63
876,37,81,G45,37081G45,P,G45,Voting District G45,V1,G5240,S,1171253.0,10369.0,36.0677489,-79.8119557,37081G45G45
877,37,81,G44,37081G44,P,G44,Voting District G44,V1,G5240,S,1557064.0,0.0,36.0701019,-79.7971955,37081G44G44
878,37,81,G70,37081G70,P,G70,Voting District G70,V1,G5240,S,1457715.0,0.0,36.0646795,-79.7721998,37081G70G70
879,37,81,G69,37081G69,P,G69,Voting District G69,V1,G5240,S,1904920.0,0.0,36.0622573,-79.78486679999999,37081G69G69
880,37,81,PG1,37081PG1,P,PG1,Voting District PG1,V1,G5240,S,17981505.0,233627.0,35.9744944,-79.7574582,37081PG1PG1
881,37,81,G28,37081G28,P,G28,Voting District G28,V1,G5240,S,1289239.0,667.0,36.142523100000005,-79.83911529999999,37081G28G28
882,37,81,G26,37081G26,P,G26,Voting District G26,V1,G5240,S,4515388.0,64016.0,36.1391775,-79.79367049999999,37081G26G26
883,37,81,NDRI,37081NDRI,P,NDRI,Voting District NDRI,V1,G5240,S,35751036.0,141989.0,36.110852,-79.99601609999999,37081NDRINDRI
884,37,81,G10,37081G10,P,G10,Voting District G10,V1,G5240,S,4722218.0,20642.0,36.1339477,-79.7532202,37081G10G10
885,37,81,FR5,37081FR5,P,FR5,Voting District FR5,V1,G5240,S,12311217.0,132062.0,36.1288244,-79.94140329999999,37081FR5FR5
886,37,81,G09,37081G09,P,G09,Voting District G09,V1,G5240,S,3695232.0,19218.0,36.1324935,-79.77303540000001,37081G09G09
887,37,81,G48,37081G48,P,G48,Voting District G48,V1,G5240,S,2505933.0,0.0,36.0646505,-79.8355373,37081G48G48
888,37,81,HP,37081HP,P,HP,Voting District HP,V1,G5240,S,20220035.0,552783.0,36.032275399999996,-79.9518816,37081HPHP
889,37,81,G46,37081G46,P,G46,Voting District G46,V1,G5240,S,2804294.0,0.0,36.0549679,-79.79828570000001,37081G46G46
890,37,81,G47,37081G47,P,G47,Voting District G47,V1,G5240,S,2599683.0,0.0,36.0550503,-79.8127023,37081G47G47
891,37,81,SUM3,37081SUM3,P,SUM3,Voting District SUM3,V1,G5240,S,17218282.0,0.0,35.9734356,-79.841848,37081SUM3SUM3
892,37,81,H16,37081H16,P,H16,Voting District H16,V1,G5240,S,2450805.0,0.0,35.9779748,-80.0236483,37081H16H16
893,37,81,FR3,37081FR3,P,FR3,Voting District FR3,V1,G5240,S,3666490.0,14126.0,36.1327686,-79.90073199999999,37081FR3FR3
894,37,81,G40A2,37081G40A2,P,G40A2,Voting District G40A2,V1,G5240,S,2264720.0,15641.0,36.1334202,-79.8819156,37081G40A2G40A2
895,37,81,FR4,37081FR4,P,FR4,Voting District FR4,V1,G5240,S,13325844.0,60103.0,36.10315,-79.93138509999999,37081FR4FR4
896,37,81,G25,37081G25,P,G25,Voting District G25,V1,G5240,S,1772893.0,16380.0,36.134670299999996,-79.82863909999999,37081G25G25
897,37,81,G74,37081G74,P,G74,Voting District G74,V1,G5240,S,2730450.0,13087.0,36.0542807,-79.760671,37081G74G74
898,37,81,G51,37081G51,P,G51,Voting District G51,V1,G5240,S,3193858.0,0.0,36.0482706,-79.8266108,37081G51G51
899,37,81,H10,37081H10,P,H10,Voting District H10,V1,G5240,S,4838006.0,35133.0,35.9757005,-79.965047,37081H10H10
900,37,81,H06,37081H06,P,H06,Voting District H06,V1,G5240,S,6213232.0,0.0,35.97296729999999,-79.93875109999999,37081H06H06
901,37,81,H11,37081H11,P,H11,Voting District H11,V1,G5240,S,2262022.0,0.0,35.9743061,-79.9906564,37081H11H11
902,37,81,G29,37081G29,P,G29,Voting District G29,V1,G5240,S,3692073.0,90082.0,36.129090399999995,-79.8416502,37081G29G29
903,37,81,G40B,37081G40B,P,G40B,Voting District G40B,V1,G5240,S,2188079.0,15200.0,36.129409499999994,-79.86206290000001,37081G40BG40B
904,37,81,G21,37081G21,P,G21,Voting District G21,V1,G5240,S,4497641.0,324228.0,36.1192018,-79.7944045,37081G21G21
905,37,81,G40A1,37081G40A1,P,G40A1,Voting District G40A1,V1,G5240,S,3420498.0,118123.0,36.1154898,-79.87562740000001,37081G40A1G40A1
906,37,81,RC1,37081RC1,P,RC1,Voting District RC1,V1,G5240,S,30997753.0,493777.0,36.099143700000006,-79.6098056,37081RC1RC1
907,37,81,G50,37081G50,P,G50,Voting District G50,V1,G5240,S,6472488.0,9144.0,36.0532597,-79.8581424,37081G50G50
908,37,81,FR2,37081FR2,P,FR2,Voting District FR2,V1,G5240,S,4891714.0,0.0,36.0421901,-79.9262334,37081FR2FR2
909,37,81,JEF4,37081JEF4,P,JEF4,Voting District JEF4,V1,G5240,S,32097747.0,227642.0,36.039316,-79.6558574,37081JEF4JEF4
910,37,81,H05,37081H05,P,H05,Voting District H05,V1,G5240,S,5437337.0,25908.0,35.960787200000006,-79.9625756,37081H05H05
911,37,81,H12,37081H12,P,H12,Voting District H12,V1,G5240,S,1868669.0,0.0,35.96859570000001,-80.00738840000001,37081H12H12
912,37,81,H14,37081H14,P,H14,Voting District H14,V1,G5240,S,2289536.0,0.0,35.9661172,-80.03838959999999,37081H14H14
913,37,81,JAM5,37081JAM5,P,JAM5,Voting District JAM5,V1,G5240,S,36453194.0,877347.0,35.9367794,-79.9234605,37081JAM5JAM5
914,37,81,G30,37081G30,P,G30,Voting District G30,V1,G5240,S,2461054.0,19815.0,36.118247700000005,-79.847872,37081G30G30
915,37,81,G24,37081G24,P,G24,Voting District G24,V1,G5240,S,1336093.0,5534.0,36.1219416,-79.823172,37081G24G24
916,37,81,GIB,37081GIB,P,GIB,Voting District GIB,V1,G5240,S,13478213.0,84841.0,36.1055489,-79.5527067,37081GIBGIB
917,37,81,G22,37081G22,P,G22,Voting District G22,V1,G5240,S,1971828.0,3217.0,36.116465500000004,-79.81035390000001,37081G22G22
918,37,81,G73,37081G73,P,G73,Voting District G73,V1,G5240,S,2701067.0,0.0,36.0499193,-79.77870300000001,37081G73G73
919,37,81,JEF3,37081JEF3,P,JEF3,Voting District JEF3,V1,G5240,S,15532920.0,228006.0,36.0358314,-79.7240443,37081JEF3JEF3
920,37,81,G62,37081G62,P,G62,Voting District G62,V1,G5240,S,2470835.0,19402.0,36.046263200000006,-79.8839041,37081G62G62
921,37,81,FR1,37081FR1,P,FR1,Voting District FR1,V1,G5240,S,6391935.0,149170.0,36.040755499999996,-79.9035803,37081FR1FR1
922,37,81,H09,37081H09,P,H09,Voting District H09,V1,G5240,S,2279390.0,0.0,35.964010200000004,-79.9900193,37081H09H09
923,37,81,H13,37081H13,P,H13,Voting District H13,V1,G5240,S,3090282.0,10009.0,35.962137799999994,-80.0222069,37081H13H13
924,37,81,PG2,37081PG2,P,PG2,Voting District PG2,V1,G5240,S,44747203.0,332520.0,35.9409969,-79.7548197,37081PG2PG2
925,37,81,G41,37081G41,P,G41,Voting District G41,V1,G5240,S,4777759.0,52640.0,36.1094229,-79.8974749,37081G41G41
926,37,81,G06,37081G06,P,G06,Voting District G06,V1,G5240,S,7040957.0,115003.0,36.1040737,-79.7238444,37081G06G06
927,37,81,G23,37081G23,P,G23,Voting District G23,V1,G5240,S,1397062.0,0.0,36.1139895,-79.8242419,37081G23G23
928,37,81,G32,37081G32,P,G32,Voting District G32,V1,G5240,S,2903633.0,16615.0,36.11058870000001,-79.8553903,37081G32G32
929,37,81,G07,37081G07,P,G07,Voting District G07,V1,G5240,S,2995214.0,84897.0,36.105961900000004,-79.77043809999999,37081G07G07
930,37,81,H25,37081H25,P,H25,Voting District H25,V1,G5240,S,6269662.0,893105.0,36.0297274,-80.0074427,37081H25H25
931,37,81,H27,37081H27,P,H27,Voting District H27,V1,G5240,S,5037754.0,124702.0,36.040094700000004,-79.9842427,37081H27H27
932,37,81,G61,37081G61,P,G61,Voting District G61,V1,G5240,S,2859394.0,3055.0,36.0390635,-79.8703843,37081G61G61
933,37,81,H07,37081H07,P,H07,Voting District H07,V1,G5240,S,2475081.0,0.0,35.95325689999999,-79.9818308,37081H07H07
934,37,81,SCLAY,37081SCLAY,P,SCLAY,Voting District SCLAY,V1,G5240,S,48561040.0,484665.0,35.931533,-79.6700015,37081SCLAYSCLAY
935,37,81,G31,37081G31,P,G31,Voting District G31,V1,G5240,S,2319685.0,0.0,36.1050607,-79.83252900000001,37081G31G31
936,37,81,G20,37081G20,P,G20,Voting District G20,V1,G5240,S,3310152.0,1205.0,36.1052162,-79.80502990000001,37081G20G20
937,37,81,G03,37081G03,P,G03,Voting District G03,V1,G5240,S,2940884.0,4940.0,36.097716399999996,-79.7575927,37081G03G03
938,37,81,G52,37081G52,P,G52,Voting District G52,V1,G5240,S,3950754.0,55042.0,36.0416143,-79.8022339,37081G52G52
939,37,81,G60,37081G60,P,G60,Voting District G60,V1,G5240,S,3543692.0,34614.0,36.031441799999996,-79.8564093,37081G60G60
940,37,81,G58,37081G58,P,G58,Voting District G58,V1,G5240,S,2250446.0,24242.0,36.0345171,-79.84786770000001,37081G58G58
941,37,81,G75,37081G75,P,G75,Voting District G75,V1,G5240,S,6204483.0,89520.0,36.034507500000004,-79.7680745,37081G75G75
942,37,81,H24,37081H24,P,H24,Voting District H24,V1,G5240,S,4090404.0,19016.0,36.0292267,-80.0288333,37081H24H24
943,37,81,SUM4,37081SUM4,P,SUM4,Voting District SUM4,V1,G5240,S,35749209.0,640696.0,35.9356029,-79.83279449999999,37081SUM4SUM4
944,37,81,H08,37081H08,P,H08,Voting District H08,V1,G5240,S,1858109.0,0.0,35.9518352,-79.9983453,37081H08H08
945,37,81,H02,37081H02,P,H02,Voting District H02,V1,G5240,S,3413765.0,0.0,35.9508708,-80.0315309,37081H02H02
946,37,81,G05,37081G05,P,G05,Voting District G05,V1,G5240,S,1256618.0,11883.0,36.1015485,-79.7441045,37081G05G05
947,37,81,G64,37081G64,P,G64,Voting District G64,V1,G5240,S,17654932.0,2374.0,36.0732391,-79.9338019,37081G64G64
