VR Total,VR: All Dems,VR: All Reps,VR: All Libs,VR:All Unaf.,VR:White Dems,VR: Black Dems,VR: NA Dems,VR: Asian Dems,VR: Other Dems,VR: Mult Race Ds,VR: UnDes Ds,VR: White Reps,VR: Black Reps,VR: NA Reps,VR: Asian Reps,VR: Other Reps,VR: Mult Race Rs,VR: UnDes Rs,VR: White Libs,VR: Black Libs,VR: NA Libs,VR: Asian Libs,VR: Other Libs,VR: Mult Race Ls,VR: UnDes Ls,VR: White Unafil.,VR: Black Unafil.,VR: NA Unafil.,VR: Asian Unafil.,VR: Other Unafil.,VR: Mult Race Unafil.,VR: UnDes Unafil.,% D,Racial %s among D's White % of D,Racial %s among D's Black % of D,Racial %s among D's NA   % of D,Racial %s among D's Other % of D,Racial %s among D's % R,Racial %s among R's White %  of R,Racial %s among R's Black % of R,Racial %s among R's NA  %  of R,Racial %s among R's Other % of R,Racial %s among R's % U,Racial %s among U's White % of U,Racial %s among U's Black % of U,Racial %s among U's NA   % of U,Racial %s among U's Other % of U,Racial %s among U's % L,Racial %s among U's VR: White,Racial %s among U's VR: Black,Racial %s among U's VR:  NA,Racial %s among U's VR: Asian,Racial %s among U's VR: Other,Racial %s among U's VR: Mult. Race,Racial %s among U's VR: Undes.,Racial %s among U's % White,Racial %s among U's % Black,Racial %s among U's % NA,Racial %s among U's % Other,County,excelVTDId,excelCountyName,GEOID10
1210,602,375,2,231,387,206,0,0,4,1,4,360,8,0,0,1,1,5,2,0,0,0,0,0,0,198,20,0,0,3,2,8,0.497520661157,0.642857142857,0.34219269103,0.0,0.014950166113,0.309917355372,0.96,0.0213333333333,0.0,0.0186666666667,0.190909090909,0.857142857143,0.0865800865801,0.0,0.0562770562771,0.00165289256198,947,234,0,0,8,4,17,0.782644628099,0.193388429752,0.0,0.0239669421488,Beaufort,WASHP,Beaufort,37013WASHP
1354,489,534,1,330,399,81,3,0,4,0,2,531,1,1,0,1,0,0,0,1,0,0,0,0,0,314,11,1,0,2,0,2,0.361152141802,0.815950920245,0.165644171779,0.00613496932515,0.0122699386503,0.394387001477,0.994382022472,0.00187265917603,0.00187265917603,0.00187265917603,0.243722304284,0.951515151515,0.0333333333333,0.0030303030303,0.0121212121212,0.000738552437223,1244,94,5,0,7,0,4,0.918759231905,0.069423929099,0.00369276218612,0.00812407680945,Beaufort,WDPD,Beaufort,37013WDPD
879,656,119,0,104,285,358,0,0,0,1,12,105,12,1,0,1,0,0,0,0,0,0,0,0,0,67,26,0,0,4,0,7,0.74630261661,0.434451219512,0.545731707317,0.0,0.0198170731707,0.135381114903,0.882352941176,0.100840336134,0.00840336134454,0.00840336134454,0.118316268487,0.644230769231,0.25,0.0,0.105769230769,0.0,457,396,1,0,5,1,19,0.519908987486,0.450511945392,0.00113765642776,0.028441410694,Bertie,C1,Bertie,37015C1
1483,1183,154,1,145,244,900,1,0,1,6,31,118,34,0,0,1,1,0,1,0,0,0,0,0,0,82,53,0,0,0,0,10,0.797707349966,0.206255283178,0.760777683855,0.000845308537616,0.0321217244294,0.103843560351,0.766233766234,0.220779220779,0.0,0.012987012987,0.0977747808496,0.565517241379,0.365517241379,0.0,0.0689655172414,0.000674308833446,445,987,1,0,2,7,41,0.300067430883,0.665542818611,0.000674308833446,0.0337154416723,Bertie,C2,Bertie,37015C2
424,383,9,0,32,23,353,0,0,1,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,1,3,0.903301886792,0.0600522193211,0.921671018277,0.0,0.0182767624021,0.0212264150943,0.444444444444,0.555555555556,0.0,0.0,0.0754716981132,0.21875,0.65625,0.0,0.125,0.0,34,379,0,0,1,4,6,0.0801886792453,0.893867924528,0.0,0.0259433962264,Bertie,IW,Bertie,37015IW
725,547,97,0,81,189,349,1,1,1,2,4,86,10,0,0,0,0,1,0,0,0,0,0,0,0,55,24,0,0,0,0,2,0.754482758621,0.345521023766,0.63802559415,0.0018281535649,0.0146252285192,0.133793103448,0.886597938144,0.103092783505,0.0,0.0103092783505,0.111724137931,0.679012345679,0.296296296296,0.0,0.0246913580247,0.0,330,383,1,1,1,2,7,0.455172413793,0.528275862069,0.00137931034483,0.0151724137931,Bertie,M1,Bertie,37015M1
821,622,114,2,83,193,408,0,0,3,1,17,88,20,0,0,2,1,3,2,0,0,0,0,0,0,55,19,0,0,2,0,7,0.757612667479,0.310289389068,0.655948553055,0.0,0.0337620578778,0.138855054811,0.771929824561,0.175438596491,0.0,0.0526315789474,0.101096224117,0.66265060241,0.228915662651,0.0,0.10843373494,0.00243605359318,338,447,0,0,7,2,27,0.411693057247,0.544457978076,0.0,0.0438489646772,Bertie,M2,Bertie,37015M2
790,613,89,0,88,178,429,0,0,1,1,4,81,7,0,0,1,0,0,0,0,0,0,0,0,0,66,20,0,0,0,0,2,0.775949367089,0.290375203915,0.699836867863,0.0,0.00978792822186,0.112658227848,0.910112359551,0.0786516853933,0.0,0.0112359550562,0.111392405063,0.75,0.227272727273,0.0,0.0227272727273,0.0,325,456,0,0,2,1,6,0.411392405063,0.577215189873,0.0,0.0113924050633,Bertie,MH,Bertie,37015MH
1128,930,82,0,116,160,748,1,0,0,3,18,60,19,0,0,0,0,3,0,0,0,0,0,0,0,69,35,2,0,1,1,8,0.824468085106,0.172043010753,0.804301075269,0.0010752688172,0.0225806451613,0.072695035461,0.731707317073,0.231707317073,0.0,0.0365853658537,0.102836879433,0.594827586207,0.301724137931,0.0172413793103,0.0862068965517,0.0,289,802,3,0,1,4,29,0.256205673759,0.710992907801,0.00265957446809,0.0301418439716,Bertie,RX,Bertie,37015RX
955,824,49,0,82,112,693,1,0,1,3,14,35,12,0,0,0,1,1,0,0,0,0,0,0,0,33,45,0,0,0,1,3,0.862827225131,0.135922330097,0.841019417476,0.00121359223301,0.0218446601942,0.0513089005236,0.714285714286,0.244897959184,0.0,0.0408163265306,0.0858638743455,0.40243902439,0.548780487805,0.0,0.0487804878049,0.0,180,750,1,0,1,5,18,0.188481675393,0.785340314136,0.00104712041885,0.0251308900524,Bertie,SN,Bertie,37015SN
4065,3204,370,3,488,854,2291,4,1,5,9,40,297,64,1,0,2,2,4,3,0,0,0,0,0,0,298,134,1,0,3,4,48,0.788191881919,0.266541822722,0.715043695381,0.00124843945069,0.0171660424469,0.0910209102091,0.802702702703,0.172972972973,0.0027027027027,0.0216216216216,0.120049200492,0.610655737705,0.274590163934,0.00204918032787,0.112704918033,0.000738007380074,1452,2489,6,1,10,15,92,0.357195571956,0.612300123001,0.00147601476015,0.0290282902829,Bertie,W1,Bertie,37015W1
687,489,86,0,112,477,8,2,0,1,0,1,83,0,0,0,0,0,3,0,0,0,0,0,0,0,109,0,0,0,0,0,3,0.711790393013,0.975460122699,0.0163599182004,0.0040899795501,0.0040899795501,0.125181950509,0.96511627907,0.0,0.0,0.0348837209302,0.163027656477,0.973214285714,0.0,0.0,0.0267857142857,0.0,669,8,2,0,1,0,7,0.973799126638,0.0116448326055,0.00291120815138,0.0116448326055,Bertie,W2,Bertie,37015W2
916,799,32,1,84,90,688,1,0,1,4,15,7,24,0,0,0,0,1,0,1,0,0,0,0,0,28,44,0,0,1,0,11,0.872270742358,0.112640801001,0.861076345432,0.00125156445557,0.0250312891114,0.0349344978166,0.21875,0.75,0.0,0.03125,0.0917030567686,0.333333333333,0.52380952381,0.0,0.142857142857,0.00109170305677,125,757,1,0,2,4,27,0.136462882096,0.826419213974,0.00109170305677,0.0360262008734,Bertie,WD,Bertie,37015WD
1040,747,163,0,130,343,397,0,0,0,2,5,147,15,0,0,0,0,1,0,0,0,0,0,0,0,95,26,1,0,0,1,7,0.718269230769,0.459170013387,0.531459170013,0.0,0.00937081659973,0.156730769231,0.901840490798,0.0920245398773,0.0,0.00613496932515,0.125,0.730769230769,0.2,0.00769230769231,0.0615384615385,0.0,585,438,1,0,0,3,13,0.5625,0.421153846154,0.000961538461538,0.0153846153846,Bertie,WH,Bertie,37015WH
696,489,90,0,117,295,186,1,4,3,0,0,85,4,0,0,1,0,0,0,0,0,0,0,0,0,107,10,0,0,0,0,0,0.702586206897,0.60327198364,0.38036809816,0.00204498977505,0.0143149284254,0.129310344828,0.944444444444,0.0444444444444,0.0,0.0111111111111,0.168103448276,0.91452991453,0.0854700854701,0.0,0.0,0.0,487,200,1,4,4,0,0,0.699712643678,0.287356321839,0.0014367816092,0.0114942528736,Bladen,P10,Bladen,37017P10
2602,1646,392,0,564,1130,458,12,3,12,1,30,373,8,1,2,4,1,3,0,0,0,0,0,0,0,496,41,4,1,4,2,16,0.632590315142,0.686512758202,0.278250303767,0.00729040097205,0.0279465370595,0.150653343582,0.951530612245,0.0204081632653,0.00255102040816,0.0255102040816,0.216756341276,0.879432624113,0.072695035461,0.00709219858156,0.040780141844,0.0,1999,507,17,6,20,4,49,0.768255188317,0.194850115296,0.0065334358186,0.0303612605688,Bladen,P15,Bladen,37017P15
1509,1020,220,0,269,786,224,2,1,0,1,6,204,4,2,2,4,2,2,0,0,0,0,0,0,0,251,14,1,0,1,0,2,0.675944333996,0.770588235294,0.219607843137,0.00196078431373,0.0078431372549,0.145791915176,0.927272727273,0.0181818181818,0.00909090909091,0.0454545454545,0.178263750828,0.933085501859,0.0520446096654,0.00371747211896,0.0111524163569,0.0,1241,242,5,3,5,3,10,0.822398939695,0.160371106693,0.00331345261763,0.013916500994,Bladen,P201,Bladen,37017P201
2500,1661,327,0,512,1148,485,6,4,6,4,8,311,12,1,0,2,1,0,0,0,0,0,0,0,0,446,53,2,1,4,1,5,0.6644,0.691149909693,0.291992775436,0.00361228175798,0.0132450331126,0.1308,0.951070336391,0.0366972477064,0.00305810397554,0.00917431192661,0.2048,0.87109375,0.103515625,0.00390625,0.021484375,0.0,1905,550,9,5,12,6,13,0.762,0.22,0.0036,0.0144,Bladen,P202,Bladen,37017P202
1242,950,108,1,183,442,482,10,3,4,2,7,92,13,1,0,2,0,0,1,0,0,0,0,0,0,150,24,1,2,1,0,5,0.764895330113,0.465263157895,0.507368421053,0.0105263157895,0.0168421052632,0.0869565217391,0.851851851852,0.12037037037,0.00925925925926,0.0185185185185,0.147342995169,0.819672131148,0.131147540984,0.00546448087432,0.0437158469945,0.000805152979066,685,519,12,5,7,2,12,0.55152979066,0.417874396135,0.00966183574879,0.0209339774557,Bladen,P25,Bladen,37017P25
1327,1126,71,0,130,108,865,98,43,3,1,8,44,16,8,2,0,0,1,0,0,0,0,0,0,0,42,56,21,6,1,0,4,0.84853051997,0.0959147424512,0.768206039076,0.0870337477798,0.0488454706927,0.0535041446873,0.619718309859,0.225352112676,0.112676056338,0.0422535211268,0.0979653353429,0.323076923077,0.430769230769,0.161538461538,0.0846153846154,0.0,194,937,127,51,4,1,13,0.146194423512,0.706103993971,0.095704596835,0.051996985682,Bladen,P30,Bladen,37017P30
757,541,64,1,151,218,307,5,3,0,0,8,55,6,0,0,3,0,0,0,1,0,0,0,0,0,110,30,1,2,3,1,4,0.714663143989,0.402957486137,0.567467652495,0.00924214417745,0.0203327171904,0.0845442536328,0.859375,0.09375,0.0,0.046875,0.199471598415,0.728476821192,0.198675496689,0.00662251655629,0.0662251655629,0.00132100396301,383,344,6,5,6,1,12,0.505944517834,0.454425363276,0.00792602377807,0.0317040951123,Bladen,P35,Bladen,37017P35
1409,837,256,0,316,526,298,3,1,3,2,4,246,6,0,0,4,0,0,0,0,0,0,0,0,0,279,22,0,0,6,1,8,0.594038325053,0.628434886499,0.356033452808,0.00358422939068,0.0119474313023,0.181689141235,0.9609375,0.0234375,0.0,0.015625,0.224272533712,0.882911392405,0.0696202531646,0.0,0.0474683544304,0.0,1051,326,3,1,13,3,12,0.745919091554,0.231369765791,0.00212916962385,0.0205819730305,Bladen,P40,Bladen,37017P40
536,315,119,0,102,227,80,1,2,3,0,2,115,0,0,0,0,2,2,0,0,0,0,0,0,0,82,7,2,1,3,2,5,0.587686567164,0.720634920635,0.253968253968,0.0031746031746,0.0222222222222,0.222014925373,0.966386554622,0.0,0.0,0.0336134453782,0.190298507463,0.803921568627,0.0686274509804,0.0196078431373,0.107843137255,0.0,424,87,3,3,6,4,9,0.791044776119,0.162313432836,0.00559701492537,0.0410447761194,Bladen,P45,Bladen,37017P45
2794,2072,242,0,480,769,1265,5,3,8,8,14,209,29,0,2,1,0,1,0,0,0,0,0,0,0,339,114,4,1,10,2,10,0.741589119542,0.371138996139,0.610521235521,0.00241312741313,0.0159266409266,0.0866141732283,0.863636363636,0.119834710744,0.0,0.0165289256198,0.17179670723,0.70625,0.2375,0.00833333333333,0.0479166666667,0.0,1317,1408,9,6,19,10,25,0.471367215462,0.503937007874,0.00322118826056,0.0214745884037,Bladen,P501,Bladen,37017P501
1760,1283,188,2,287,531,730,3,3,2,1,13,160,25,1,0,1,0,1,2,0,0,0,0,0,0,215,65,1,1,2,1,2,0.728977272727,0.413873733437,0.568978955573,0.00233826968044,0.0148090413094,0.106818181818,0.851063829787,0.132978723404,0.00531914893617,0.0106382978723,0.163068181818,0.749128919861,0.226480836237,0.00348432055749,0.0209059233449,0.00113636363636,908,820,5,4,5,2,16,0.515909090909,0.465909090909,0.00284090909091,0.0153409090909,Bladen,P502,Bladen,37017P502
577,375,104,0,98,143,226,3,1,0,1,1,95,6,1,0,2,0,0,0,0,0,0,0,0,0,81,10,3,0,1,0,3,0.649913344887,0.381333333333,0.602666666667,0.008,0.008,0.180242634315,0.913461538462,0.0576923076923,0.00961538461538,0.0192307692308,0.169844020797,0.826530612245,0.102040816327,0.030612244898,0.0408163265306,0.0,319,242,7,1,3,1,4,0.552859618718,0.419410745234,0.0121317157712,0.0155979202773,Bladen,P55,Bladen,37017P55
1416,967,155,0,294,376,568,12,2,4,1,4,138,11,3,0,1,0,2,0,0,0,0,0,0,0,206,62,2,3,14,1,6,0.68290960452,0.388831437435,0.587383660807,0.0124095139607,0.0113753877973,0.109463276836,0.890322580645,0.0709677419355,0.0193548387097,0.0193548387097,0.207627118644,0.700680272109,0.210884353741,0.00680272108844,0.0816326530612,0.0,720,641,17,5,19,2,12,0.508474576271,0.452683615819,0.0120056497175,0.0268361581921,Bladen,P60,Bladen,37017P60
523,282,138,0,103,157,119,1,1,0,3,1,136,0,0,1,1,0,0,0,0,0,0,0,0,0,92,4,0,1,3,0,3,0.539196940727,0.556737588652,0.421985815603,0.00354609929078,0.0177304964539,0.263862332696,0.985507246377,0.0,0.0,0.0144927536232,0.196940726577,0.893203883495,0.0388349514563,0.0,0.0679611650485,0.0,385,123,1,3,4,3,4,0.736137667304,0.235181644359,0.0019120458891,0.0267686424474,Bladen,P65,Bladen,37017P65
477,340,57,0,80,160,169,2,1,3,1,4,52,4,0,0,1,0,0,0,0,0,0,0,0,0,55,17,3,0,2,0,3,0.712788259958,0.470588235294,0.497058823529,0.00588235294118,0.0264705882353,0.119496855346,0.912280701754,0.0701754385965,0.0,0.0175438596491,0.167714884696,0.6875,0.2125,0.0375,0.0625,0.0,267,190,5,1,6,1,7,0.559748427673,0.398322851153,0.0104821802935,0.0314465408805,Bladen,P70,Bladen,37017P70
1275,1005,83,0,187,221,742,14,10,4,3,11,70,12,1,0,0,0,0,0,0,0,0,0,0,0,105,66,6,3,2,1,4,0.788235294118,0.219900497512,0.738308457711,0.0139303482587,0.0278606965174,0.0650980392157,0.843373493976,0.144578313253,0.0120481927711,0.0,0.146666666667,0.561497326203,0.352941176471,0.0320855614973,0.0534759358289,0.0,396,820,21,13,6,4,15,0.310588235294,0.643137254902,0.0164705882353,0.0298039215686,Bladen,P75,Bladen,37017P75
1023,620,192,5,206,304,298,5,3,5,0,5,180,6,0,0,2,0,4,5,0,0,0,0,0,0,166,24,3,3,5,0,5,0.606060606061,0.490322580645,0.48064516129,0.00806451612903,0.0209677419355,0.187683284457,0.9375,0.03125,0.0,0.03125,0.201368523949,0.805825242718,0.116504854369,0.0145631067961,0.0631067961165,0.00488758553275,655,328,8,6,12,0,14,0.64027370479,0.320625610948,0.00782013685239,0.0312805474096,Bladen,P80,Bladen,37017P80
1670,823,495,0,352,358,451,4,0,6,1,3,479,7,3,0,1,0,5,0,0,0,0,0,0,0,282,48,3,2,5,2,10,0.492814371257,0.434993924666,0.547995139733,0.0048602673147,0.0121506682868,0.296407185629,0.967676767677,0.0141414141414,0.00606060606061,0.0121212121212,0.210778443114,0.801136363636,0.136363636364,0.00852272727273,0.0539772727273,0.0,1119,506,10,2,12,3,18,0.67005988024,0.302994011976,0.0059880239521,0.0209580838323,Brunswick,01,Brunswick,3701901
3724,1683,1103,8,930,829,789,8,2,25,10,20,1046,31,4,3,7,4,8,8,0,0,0,0,0,0,773,102,10,6,19,6,14,0.451933404941,0.49257278669,0.4688057041,0.00475341651812,0.0338680926916,0.296186895811,0.94832275612,0.0281051677244,0.00362647325476,0.0199456029012,0.249731471536,0.831182795699,0.109677419355,0.010752688172,0.0483870967742,0.00214822771214,2656,922,22,11,51,20,42,0.71321160043,0.247583243824,0.00590762620838,0.0332975295381,Brunswick,02,Brunswick,3701902
1488,848,345,4,291,355,463,5,1,7,3,14,320,14,2,2,3,0,4,3,1,0,0,0,0,0,235,43,1,0,2,4,6,0.569892473118,0.418632075472,0.545990566038,0.00589622641509,0.0294811320755,0.23185483871,0.927536231884,0.0405797101449,0.00579710144928,0.0260869565217,0.195564516129,0.807560137457,0.147766323024,0.00343642611684,0.0412371134021,0.00268817204301,913,521,8,3,12,7,24,0.613575268817,0.350134408602,0.00537634408602,0.0309139784946,Brunswick,03,Brunswick,3701903
9050,2963,3406,17,2664,1998,856,4,9,37,14,45,3287,36,5,15,27,4,32,16,1,0,0,0,0,0,2389,137,10,14,33,6,75,0.327403314917,0.674316571043,0.288896388795,0.00134998312521,0.0354370570368,0.37635359116,0.965061655901,0.0105695830887,0.0014679976512,0.0229007633588,0.294364640884,0.896771771772,0.0514264264264,0.00375375375375,0.048048048048,0.00187845303867,7690,1030,19,38,97,24,152,0.849723756906,0.113812154696,0.00209944751381,0.034364640884,Brunswick,04,Brunswick,3701904
3334,1297,1216,0,821,835,437,8,0,4,5,8,1177,15,6,1,9,2,6,0,0,0,0,0,0,0,732,60,3,3,7,1,15,0.389022195561,0.643793369314,0.336931380108,0.00616808018504,0.0131071703932,0.364727054589,0.967927631579,0.0123355263158,0.00493421052632,0.0148026315789,0.24625074985,0.891595615104,0.0730816077954,0.00365408038977,0.0316686967113,0.0,2744,512,17,4,20,8,29,0.823035392921,0.153569286143,0.00509898020396,0.0182963407319,Brunswick,05,Brunswick,3701905
1522,652,545,1,324,340,301,1,0,2,2,6,521,15,1,0,2,0,6,0,1,0,0,0,0,0,266,44,3,0,5,0,6,0.42838370565,0.521472392638,0.461656441718,0.00153374233129,0.0153374233129,0.358081471748,0.955963302752,0.0275229357798,0.00183486238532,0.0146788990826,0.212877792378,0.820987654321,0.135802469136,0.00925925925926,0.033950617284,0.00065703022339,1127,361,5,0,9,2,18,0.740473061761,0.237187910644,0.00328515111695,0.0190538764783,Brunswick,06,Brunswick,3701906
2441,869,916,2,654,682,159,3,2,16,0,7,890,12,1,3,3,1,6,1,0,0,0,0,0,1,612,17,2,4,14,1,4,0.356001638673,0.784810126582,0.182968929804,0.00345224395857,0.0287686996548,0.375256042605,0.971615720524,0.0131004366812,0.00109170305677,0.014192139738,0.267922982384,0.935779816514,0.025993883792,0.00305810397554,0.0351681957187,0.000819336337567,2185,188,6,9,33,2,18,0.895124948791,0.0770176157313,0.0024580090127,0.0253994264646,Brunswick,07,Brunswick,3701907
3482,1141,1300,7,1034,844,267,5,2,10,4,9,1269,20,0,6,2,0,3,7,0,0,0,0,0,0,976,28,1,0,9,1,19,0.327685238369,0.739702015776,0.234005258545,0.00438212094654,0.0219106047327,0.373348650201,0.976153846154,0.0153846153846,0.0,0.00846153846154,0.296955772545,0.943907156673,0.027079303675,0.000967117988395,0.0280464216634,0.0020103388857,3096,315,6,8,21,5,31,0.889144170017,0.0904652498564,0.00172314761631,0.0186674325101,Brunswick,08,Brunswick,3701908
1072,291,465,1,315,283,1,0,1,3,0,3,462,0,1,0,0,0,2,1,0,0,0,0,0,0,293,1,0,1,6,1,13,0.271455223881,0.972508591065,0.00343642611684,0.0,0.0240549828179,0.433768656716,0.993548387097,0.0,0.00215053763441,0.00430107526882,0.293843283582,0.930158730159,0.0031746031746,0.0,0.0666666666667,0.000932835820896,1039,2,1,2,9,1,18,0.96921641791,0.00186567164179,0.000932835820896,0.0279850746269,Brunswick,09,Brunswick,3701909
5412,1352,2355,6,1699,1126,199,1,2,11,2,11,2320,9,1,2,8,2,13,6,0,0,0,0,0,0,1636,28,3,2,8,1,21,0.249815225425,0.832840236686,0.147189349112,0.000739644970414,0.0192307692308,0.435144124169,0.985138004246,0.00382165605096,0.000424628450106,0.0106157112527,0.313932002956,0.962919364332,0.0164802825191,0.00176574455562,0.0188346085933,0.00110864745011,5088,236,5,6,27,5,45,0.940133037694,0.0436067997044,0.000923872875092,0.0153362897265,Brunswick,10,Brunswick,3701910
2230,1219,456,2,553,483,720,2,0,5,2,7,424,28,1,0,2,0,1,2,0,0,0,0,0,0,392,140,5,1,4,3,8,0.5466367713,0.396226415094,0.59064807219,0.00164068908942,0.0114848236259,0.204484304933,0.929824561404,0.0614035087719,0.00219298245614,0.00657894736842,0.24798206278,0.708860759494,0.253164556962,0.00904159132007,0.0289330922242,0.000896860986547,1301,888,8,1,11,5,16,0.583408071749,0.398206278027,0.00358744394619,0.014798206278,Brunswick,11,Brunswick,3701911
2731,1071,926,3,731,907,149,5,1,4,1,4,896,18,3,0,3,0,6,3,0,0,0,0,0,0,699,20,0,1,2,2,7,0.392164042475,0.846872082166,0.139122315593,0.0046685340803,0.0093370681606,0.339069937752,0.967602591793,0.0194384449244,0.00323974082073,0.0097192224622,0.267667521055,0.956224350205,0.0273597811218,0.0,0.0164158686731,0.00109849871842,2505,187,8,2,9,3,17,0.917246429879,0.0684730867814,0.00292932991578,0.0113511534237,Brunswick,12,Brunswick,3701912
3122,1272,943,7,900,963,278,6,1,8,5,11,900,13,8,2,11,2,7,7,0,0,0,0,0,0,798,64,5,3,12,5,13,0.407431133889,0.757075471698,0.218553459119,0.00471698113208,0.0196540880503,0.302049967969,0.954400848356,0.0137857900318,0.0084835630965,0.0233297985154,0.288276745676,0.886666666667,0.0711111111111,0.00555555555556,0.0366666666667,0.00224215246637,2668,355,19,6,31,12,31,0.854580397181,0.113709160794,0.00608584240871,0.0256245996156,Brunswick,13,Brunswick,3701913
3904,1323,1572,5,1004,1212,96,3,2,5,0,5,1533,16,3,1,6,3,10,5,0,0,0,0,0,0,932,37,2,6,14,1,12,0.338883196721,0.916099773243,0.0725623582766,0.00226757369615,0.00907029478458,0.402663934426,0.975190839695,0.0101781170483,0.00190839694656,0.0127226463104,0.257172131148,0.92828685259,0.0368525896414,0.00199203187251,0.0328685258964,0.00128073770492,3682,149,8,9,25,4,27,0.943135245902,0.0381659836066,0.00204918032787,0.0166495901639,Brunswick,14,Brunswick,3701914
4418,1464,1774,9,1171,1218,220,10,1,8,0,7,1726,18,3,3,12,0,12,8,0,0,0,0,0,1,1092,47,2,4,6,4,16,0.331371661385,0.831967213115,0.150273224044,0.0068306010929,0.0109289617486,0.40153915799,0.972942502818,0.0101465614431,0.00169109357384,0.0152198421646,0.265052059756,0.932536293766,0.0401366353544,0.00170794192997,0.0256191289496,0.00203712086917,4044,285,15,8,26,4,36,0.915346310548,0.0645088275238,0.00339520144862,0.0167496604799,Brunswick,15,Brunswick,3701915
3873,1096,1610,7,1160,1040,41,1,1,7,1,5,1587,4,1,1,8,1,8,7,0,0,0,0,0,0,1127,6,1,2,8,2,14,0.282984766331,0.948905109489,0.0374087591241,0.000912408759124,0.0127737226277,0.415698424994,0.985714285714,0.00248447204969,0.000621118012422,0.0111801242236,0.299509424219,0.971551724138,0.0051724137931,0.000862068965517,0.0224137931034,0.00180738445649,3761,51,3,4,23,4,27,0.971081848696,0.0131680867545,0.000774593338497,0.0149754712109,Brunswick,16,Brunswick,3701916
4634,1773,1570,3,1288,1045,693,3,3,17,4,8,1432,112,4,3,11,1,7,2,1,0,0,0,0,0,1085,165,5,3,8,3,19,0.382606819163,0.589396503102,0.390862944162,0.00169204737733,0.0180485053582,0.338800172637,0.912101910828,0.0713375796178,0.00254777070064,0.0140127388535,0.277945619335,0.842391304348,0.128105590062,0.00388198757764,0.0256211180124,0.000647388864912,3564,971,12,9,36,8,34,0.769097971515,0.209538195943,0.00258955545965,0.0187742770824,Brunswick,17,Brunswick,3701917
1915,752,718,2,443,630,106,3,0,9,0,4,684,21,0,0,4,0,9,2,0,0,0,0,0,0,400,30,3,0,5,1,4,0.392689295039,0.837765957447,0.140957446809,0.00398936170213,0.0172872340426,0.374934725849,0.952646239554,0.0292479108635,0.0,0.0181058495822,0.231331592689,0.902934537246,0.0677200902935,0.00677200902935,0.0225733634312,0.00104438642298,1716,157,6,0,18,1,17,0.896083550914,0.0819843342037,0.00313315926893,0.0187989556136,Brunswick,18,Brunswick,3701918
3861,1138,1615,5,1103,1070,45,3,1,8,2,9,1593,9,1,0,4,0,8,4,0,0,0,0,0,1,1070,15,2,2,7,1,6,0.294742294742,0.940246045694,0.0395430579965,0.00263620386643,0.0175746924429,0.418285418285,0.986377708978,0.00557275541796,0.00061919504644,0.00743034055728,0.285677285677,0.970081595648,0.0135992747053,0.00181323662738,0.014505893019,0.001295001295,3737,69,6,3,19,3,24,0.967883967884,0.017871017871,0.001554001554,0.012691012691,Brunswick,19,Brunswick,3701919
3220,1198,1159,5,858,1131,39,3,1,10,2,12,1123,13,3,2,11,0,7,5,0,0,0,0,0,0,806,10,3,1,15,4,19,0.372049689441,0.94407345576,0.0325542570952,0.0025041736227,0.0208681135225,0.359937888199,0.968938740293,0.0112165660052,0.00258843830889,0.0172562553926,0.266459627329,0.939393939394,0.011655011655,0.0034965034965,0.0454545454545,0.00155279503106,3065,62,9,4,36,6,38,0.951863354037,0.0192546583851,0.0027950310559,0.0260869565217,Brunswick,20,Brunswick,3701920
4012,1072,1729,10,1201,970,73,0,3,11,10,5,1695,8,4,5,7,1,9,9,0,0,0,0,1,0,1140,19,8,3,10,3,18,0.267198404786,0.904850746269,0.0680970149254,0.0,0.027052238806,0.430957128614,0.98033545402,0.00462695199537,0.00231347599769,0.0127241179873,0.299351944167,0.949208992506,0.0158201498751,0.00666111573689,0.0283097418818,0.0024925224327,3814,100,12,11,28,15,32,0.950648055833,0.024925224327,0.00299102691924,0.0214356929212,Brunswick,21,Brunswick,3701921
2328,788,934,4,602,771,4,3,1,6,1,2,923,2,0,0,4,0,5,3,0,0,0,0,0,1,581,0,1,2,5,2,11,0.338487972509,0.978426395939,0.00507614213198,0.00380710659898,0.0126903553299,0.401202749141,0.988222698073,0.00214132762313,0.0,0.00963597430407,0.258591065292,0.96511627907,0.0,0.00166112956811,0.0332225913621,0.00171821305842,2278,6,4,3,15,3,19,0.97852233677,0.00257731958763,0.00171821305842,0.0171821305842,Brunswick,22,Brunswick,3701922
2282,699,870,2,711,681,10,1,0,1,1,5,848,1,3,1,8,0,9,2,0,0,0,0,0,0,686,3,2,1,5,3,11,0.306310254163,0.974248927039,0.0143061516452,0.00143061516452,0.0100143061516,0.381244522349,0.974712643678,0.00114942528736,0.00344827586207,0.0206896551724,0.311568799299,0.964838255977,0.0042194092827,0.0028129395218,0.028129395218,0.000876424189308,2217,14,6,2,14,4,25,0.971516213848,0.00613496932515,0.00262927256792,0.0197195442594,Brunswick,23,Brunswick,3701923
