GEOID,IDNUM
421011508PHILADELPHIA WD 15 PCT 08,7743
421011509PHILADELPHIA WD 15 PCT 09,7744
421011510PHILADELPHIA WD 15 PCT 10,7745
421011511PHILADELPHIA WD 15 PCT 11,7746
421011512PHILADELPHIA WD 15 PCT 12,7747
421011513PHILADELPHIA WD 15 PCT 13,7748
421011514PHILADELPHIA WD 15 PCT 14,7749
421011515PHILADELPHIA WD 15 PCT 15,7750
421011516PHILADELPHIA WD 15 PCT 16,7751
421011517PHILADELPHIA WD 15 PCT 17,7752
421011518PHILADELPHIA WD 15 PCT 18,7753
421011519PHILADELPHIA WD 15 PCT 19,7754
421011601PHILADELPHIA WD 16 PCT 01,7755
421011602PHILADELPHIA WD 16 PCT 02,7756
421011603PHILADELPHIA WD 16 PCT 03,7757
421011604PHILADELPHIA WD 16 PCT 04,7758
421011605PHILADELPHIA WD 16 PCT 05,7759
421014811PHILADELPHIA WD 48 PCT 11,7760
421014812PHILADELPHIA WD 48 PCT 12,7761
421012412PHILADELPHIA WD 24 PCT 12,7762
421012413PHILADELPHIA WD 24 PCT 13,7763
421012414PHILADELPHIA WD 24 PCT 14,7764
421012415PHILADELPHIA WD 24 PCT 15,7765
421012416PHILADELPHIA WD 24 PCT 16,7766
421012417PHILADELPHIA WD 24 PCT 17,7767
421012501PHILADELPHIA WD 25 PCT 01,7768
421012502PHILADELPHIA WD 25 PCT 02,7769
421012503PHILADELPHIA WD 25 PCT 03,7770
421012504PHILADELPHIA WD 25 PCT 04,7771
421012505PHILADELPHIA WD 25 PCT 05,7772
421012506PHILADELPHIA WD 25 PCT 06,7773
421012507PHILADELPHIA WD 25 PCT 07,7774
421012508PHILADELPHIA WD 25 PCT 08,7775
421012509PHILADELPHIA WD 25 PCT 09,7776
421012510PHILADELPHIA WD 25 PCT 10,7777
421012511PHILADELPHIA WD 25 PCT 11,7778
421012512PHILADELPHIA WD 25 PCT 12,7779
421012513PHILADELPHIA WD 25 PCT 13,7780
421012514PHILADELPHIA WD 25 PCT 14,7781
421013809PHILADELPHIA WD 38 PCT 09,7782
421013810PHILADELPHIA WD 38 PCT 10,7783
421013811PHILADELPHIA WD 38 PCT 11,7784
421013812PHILADELPHIA WD 38 PCT 12,7785
421013813PHILADELPHIA WD 38 PCT 13,7786
421013814PHILADELPHIA WD 38 PCT 14,7787
421013815PHILADELPHIA WD 38 PCT 15,7788
421013816PHILADELPHIA WD 38 PCT 16,7789
421013817PHILADELPHIA WD 38 PCT 17,7790
421013818PHILADELPHIA WD 38 PCT 18,7791
421013819PHILADELPHIA WD 38 PCT 19,7792
421013820PHILADELPHIA WD 38 PCT 20,7793
421013821PHILADELPHIA WD 38 PCT 21,7794
421013901PHILADELPHIA WD 39 PCT 01,7795
421013902PHILADELPHIA WD 39 PCT 02,7796
421013903PHILADELPHIA WD 39 PCT 03,7797
421015121PHILADELPHIA WD 51 PCT 21,7798
421015122PHILADELPHIA WD 51 PCT 22,7799
421015123PHILADELPHIA WD 51 PCT 23,7800
421015124PHILADELPHIA WD 51 PCT 24,7801
421015125PHILADELPHIA WD 51 PCT 25,7802
421015126PHILADELPHIA WD 51 PCT 26,7803
421015127PHILADELPHIA WD 51 PCT 27,7804
421015128PHILADELPHIA WD 51 PCT 28,7805
421015201PHILADELPHIA WD 52 PCT 01,7806
421015202PHILADELPHIA WD 52 PCT 02,7807
421015203PHILADELPHIA WD 52 PCT 03,7808
421015204PHILADELPHIA WD 52 PCT 04,7809
421015205PHILADELPHIA WD 52 PCT 05,7810
421015206PHILADELPHIA WD 52 PCT 06,7811
421015207PHILADELPHIA WD 52 PCT 07,7812
421015208PHILADELPHIA WD 52 PCT 08,7813
421015209PHILADELPHIA WD 52 PCT 09,7814
421016116PHILADELPHIA WD 61 PCT 16,7815
421016117PHILADELPHIA WD 61 PCT 17,7816
421016118PHILADELPHIA WD 61 PCT 18,7817
421016119PHILADELPHIA WD 61 PCT 19,7818
421016120PHILADELPHIA WD 61 PCT 20,7819
421016121PHILADELPHIA WD 61 PCT 21,7820
421016122PHILADELPHIA WD 61 PCT 22,7821
421016123PHILADELPHIA WD 61 PCT 23,7822
421016124PHILADELPHIA WD 61 PCT 24,7823
421016125PHILADELPHIA WD 61 PCT 25,7824
421016126PHILADELPHIA WD 61 PCT 26,7825
421016127PHILADELPHIA WD 61 PCT 27,7826
421016128PHILADELPHIA WD 61 PCT 28,7827
421016201PHILADELPHIA WD 62 PCT 01,7828
421016202PHILADELPHIA WD 62 PCT 02,7829
421016203PHILADELPHIA WD 62 PCT 03,7830
421016204PHILADELPHIA WD 62 PCT 04,7831
421016205PHILADELPHIA WD 62 PCT 05,7832
42101113PHILADELPHIA WD 01 PCT 13,7833
42101114PHILADELPHIA WD 01 PCT 14,7834
42101115PHILADELPHIA WD 01 PCT 15,7835
42101116PHILADELPHIA WD 01 PCT 16,7836
42101117PHILADELPHIA WD 01 PCT 17,7837
42101118PHILADELPHIA WD 01 PCT 18,7838
42101119PHILADELPHIA WD 01 PCT 19,7839
42101120PHILADELPHIA WD 01 PCT 20,7840
42101121PHILADELPHIA WD 01 PCT 21,7841
42101201PHILADELPHIA WD 02 PCT 01,7842
42101202PHILADELPHIA WD 02 PCT 02,7843
42101203PHILADELPHIA WD 02 PCT 03,7844
42101204PHILADELPHIA WD 02 PCT 04,7845
42101205PHILADELPHIA WD 02 PCT 05,7846
42101206PHILADELPHIA WD 02 PCT 06,7847
42101207PHILADELPHIA WD 02 PCT 07,7848
42101208PHILADELPHIA WD 02 PCT 08,7849
42101209PHILADELPHIA WD 02 PCT 09,7850
42101210PHILADELPHIA WD 02 PCT 10,7851
42101211PHILADELPHIA WD 02 PCT 11,7852
421011606PHILADELPHIA WD 16 PCT 06,7853
421011607PHILADELPHIA WD 16 PCT 07,7854
421011608PHILADELPHIA WD 16 PCT 08,7855
421011609PHILADELPHIA WD 16 PCT 09,7856
421011610PHILADELPHIA WD 16 PCT 10,7857
421011611PHILADELPHIA WD 16 PCT 11,7858
421011612PHILADELPHIA WD 16 PCT 12,7859
421011613PHILADELPHIA WD 16 PCT 13,7860
421011614PHILADELPHIA WD 16 PCT 14,7861
421011615PHILADELPHIA WD 16 PCT 15,7862
421011616PHILADELPHIA WD 16 PCT 16,7863
421011617PHILADELPHIA WD 16 PCT 17,7864
421011618PHILADELPHIA WD 16 PCT 18,7865
421011701PHILADELPHIA WD 17 PCT 01,7866
421011702PHILADELPHIA WD 17 PCT 02,7867
421011703PHILADELPHIA WD 17 PCT 03,7868
421011704PHILADELPHIA WD 17 PCT 04,7869
421011705PHILADELPHIA WD 17 PCT 05,7870
421011706PHILADELPHIA WD 17 PCT 06,7871
421011707PHILADELPHIA WD 17 PCT 07,7872
421011708PHILADELPHIA WD 17 PCT 08,7873
421011709PHILADELPHIA WD 17 PCT 09,7874
421011710PHILADELPHIA WD 17 PCT 10,7875
421011711PHILADELPHIA WD 17 PCT 11,7876
421012515PHILADELPHIA WD 25 PCT 15,7877
421012516PHILADELPHIA WD 25 PCT 16,7878
421012517PHILADELPHIA WD 25 PCT 17,7879
421012518PHILADELPHIA WD 25 PCT 18,7880
421012519PHILADELPHIA WD 25 PCT 19,7881
421012520PHILADELPHIA WD 25 PCT 20,7882
421012521PHILADELPHIA WD 25 PCT 21,7883
421012522PHILADELPHIA WD 25 PCT 22,7884
421012523PHILADELPHIA WD 25 PCT 23,7885
421012524PHILADELPHIA WD 25 PCT 24,7886
421012601PHILADELPHIA WD 26 PCT 01,7887
421012602PHILADELPHIA WD 26 PCT 02,7888
421012603PHILADELPHIA WD 26 PCT 03,7889
421012604PHILADELPHIA WD 26 PCT 04,7890
421012605PHILADELPHIA WD 26 PCT 05,7891
421012606PHILADELPHIA WD 26 PCT 06,7892
421012607PHILADELPHIA WD 26 PCT 07,7893
421012608PHILADELPHIA WD 26 PCT 08,7894
421012609PHILADELPHIA WD 26 PCT 09,7895
421012610PHILADELPHIA WD 26 PCT 10,7896
421012611PHILADELPHIA WD 26 PCT 11,7897
421013904PHILADELPHIA WD 39 PCT 04,7898
421013905PHILADELPHIA WD 39 PCT 05,7899
421013906PHILADELPHIA WD 39 PCT 06,7900
421013907PHILADELPHIA WD 39 PCT 07,7901
421013908PHILADELPHIA WD 39 PCT 08,7902
421013909PHILADELPHIA WD 39 PCT 09,7903
421013910PHILADELPHIA WD 39 PCT 10,7904
421013911PHILADELPHIA WD 39 PCT 11,7905
421013912PHILADELPHIA WD 39 PCT 12,7906
421013913PHILADELPHIA WD 39 PCT 13,7907
421013914PHILADELPHIA WD 39 PCT 14,7908
421013915PHILADELPHIA WD 39 PCT 15,7909
421013916PHILADELPHIA WD 39 PCT 16,7910
421013917PHILADELPHIA WD 39 PCT 17,7911
421013918PHILADELPHIA WD 39 PCT 18,7912
421013919PHILADELPHIA WD 39 PCT 19,7913
421013920PHILADELPHIA WD 39 PCT 20,7914
421013921PHILADELPHIA WD 39 PCT 21,7915
421013922PHILADELPHIA WD 39 PCT 22,7916
421013923PHILADELPHIA WD 39 PCT 23,7917
421015210PHILADELPHIA WD 52 PCT 10,7918
421015211PHILADELPHIA WD 52 PCT 11,7919
421015212PHILADELPHIA WD 52 PCT 12,7920
421015213PHILADELPHIA WD 52 PCT 13,7921
421015214PHILADELPHIA WD 52 PCT 14,7922
421015215PHILADELPHIA WD 52 PCT 15,7923
421015216PHILADELPHIA WD 52 PCT 16,7924
421015217PHILADELPHIA WD 52 PCT 17,7925
421015218PHILADELPHIA WD 52 PCT 18,7926
421015219PHILADELPHIA WD 52 PCT 19,7927
421015220PHILADELPHIA WD 52 PCT 20,7928
421015221PHILADELPHIA WD 52 PCT 21,7929
421015222PHILADELPHIA WD 52 PCT 22,7930
421015223PHILADELPHIA WD 52 PCT 23,7931
421015224PHILADELPHIA WD 52 PCT 24,7932
421015225PHILADELPHIA WD 52 PCT 25,7933
421016206PHILADELPHIA WD 62 PCT 06,7934
421016207PHILADELPHIA WD 62 PCT 07,7935
421016208PHILADELPHIA WD 62 PCT 08,7936
421016209PHILADELPHIA WD 62 PCT 09,7937
421016210PHILADELPHIA WD 62 PCT 10,7938
421016211PHILADELPHIA WD 62 PCT 11,7939
421016212PHILADELPHIA WD 62 PCT 12,7940
421016213PHILADELPHIA WD 62 PCT 13,7941
421016214PHILADELPHIA WD 62 PCT 14,7942
421016215PHILADELPHIA WD 62 PCT 15,7943
421016216PHILADELPHIA WD 62 PCT 16,7944
421016217PHILADELPHIA WD 62 PCT 17,7945
421016312PHILADELPHIA WD 63 PCT 12,7946
421016313PHILADELPHIA WD 63 PCT 13,7947
421016314PHILADELPHIA WD 63 PCT 14,7948
421016315PHILADELPHIA WD 63 PCT 15,7949
421016316PHILADELPHIA WD 63 PCT 16,7950
421016317PHILADELPHIA WD 63 PCT 17,7951
421016318PHILADELPHIA WD 63 PCT 18,7952
4210310BLOOMING GROVE TWP,7953
4210320DELAWARE TWP PCT NORTH,7954
4210321DELAWARE TWP PCT SOUTH,7955
4210325DINGMAN TWP DIST 01,7956
4210335DINGMAN TWP DIST 02,7957
4210340GREENE TWP,7958
4210350LACKAWAXEN TWP PCT NORTH,7959
4210351LACKAWAXEN TWP PCT SOUTH,7960
4210355LEHMAN TWP DIST 01,7961
4210365LEHMAN TWP DIST 02,7962
4210370MATAMORAS VTD 01,7963
4210380MATAMORAS VTD 02,7964
4210390MILFORD TWP,7965
42103100MILFORD,7966
42103110PALMYRA TWP,7967
42103120PORTER TWP,7968
42103130SHOHOLA TWP,7969
42103140WESTFALL TWP,7970
42105250SHARON TWP VTD SOUTH,7971
42105260SHINGLEHOUSE,7972
42105270STEWARDSON TWP,7973
42105280SUMMIT TWP,7974
42105290SWEDEN TWP,7975
42105300SYLVANIA TWP,7976
42105310ULYSSES TWP,7977
42105320ULYSSES,7978
42105330WEST BRANCH TWP,7979
42105340WHARTON TWP,7980
42105130HARRISON TWP,7981
4210510ABBOTT TWP,7982
4210520ALLEGANY TWP,7983
4210530AUSTIN,7984
4210540BINGHAM TWP,7985
4210550CLARA TWP,7986
4210560COUDERSPORT WD 01,7987
4210570COUDERSPORT WD 02,7988
4210580EULALIA TWP VTD EAST FORK,7989
4210590EULALIA TWP VTD EULALIA,7990
42105100GALETON WD 01,7991
42105110GALETON WD 02,7992
42105120GENESEE TWP,7993
42105140HEBRON TWP,7994
42105150HECTOR TWP,7995
42105160HOMER TWP,7996
42105170KEATING TWP,7997
42105180OSWAYO TWP,7998
42105190OSWAYO,7999
42105200PIKE TWP,8000
42105210PLEASANT VALLEY TWP,8001
42105220PORTAGE TWP,8002
42105230ROULETTE TWP,8003
42105240SHARON TWP VTD NORTH,8004
42107750NEW CASTLE TWP,8005
42107765NEW PHILADELPHIA,8006
42107780NEW RINGGOLD,8007
42107790NORTH MANHEIM TWP DIST ADAMSDALE,8008
42107800NORTH MANHEIM TWP DIST PCT 01,8009
42107801NORTH MANHEIM TWP DIST MELLOTS PCT 02,8010
42107815NORTH UNION TWP,8011
42107840NORWEGIAN TWP DIST PCT 01 09,8012
42107830NORWEGIAN TWP DIST PCT 02 09,8013
42107835NORWEGIAN TWP DIST PCT 03 09,8014
42107850ORWIGSBURG PCT 01,8015
42107860ORWIGSBURG PCT 02,8016
42107870PALO ALTO WD 01,8017
42107880PALO ALTO WD 02,8018
42107915PINE GROVE PCT NORTH,8019
42107930PINE GROVE PCT SOUTH,8020
42107890PINE GROVE TWP DIST PCT 01 09,8021
42107900PINE GROVE TWP DIST PCT 02 09,8022
42107940PORT CARBON,8023
42107960PORT CLINTON,8024
42107980PORTER TWP,8025
421071070POTTSVILLE WD 04 PCT 09,8026
42107990POTTSVILLE WD 01 PCT 09,8027
421071020POTTSVILLE WD 02 PCT 09,8028
421071050POTTSVILLE WD 03 PCT 01,8029
421071040POTTSVILLE WD 03 PCT 02,8030
421071060POTTSVILLE WD 03 PCT 03,8031
421071100POTTSVILLE WD 05 PCT 01,8032
421071120POTTSVILLE WD 05 PCT 02,8033
421071150POTTSVILLE WD 06 PCT 09,8034
421071170POTTSVILLE WD 07 PCT 01,8035
421071190POTTSVILLE WD 07 PCT 02,8036
421071200REILLY TWP,8037
421071210RINGTOWN,8038
421071220RUSH TWP DIST EAST,8039
421071250RUSH TWP DIST ELIXR 09,8040
421071240RUSH TWP DIST WEST 09,8041
421071260RYAN TWP,8042
421071290SCHUYLKILL HAVEN WD EAST,8043
421071300SCHUYLKILL HAVEN WD NORTH,8044
421071310SCHUYLKILL HAVEN WD SOUTH,8045
421071320SCHUYLKILL HAVEN WD WEST,8046
421071270SCHUYLKILL TWP,8047
421071330SHENANDOAH PCT 01,8048
421071340SHENANDOAH PCT 02,8049
421071350SHENANDOAH PCT 03,8050
421071360SHENANDOAH PCT 04,8051
421071370SHENANDOAH PCT 05,8052
421071440SOUTH MANHEIM TWP,8053
421071450ST. CLAIR WD MIDDLE,8054
421071490ST. CLAIR WD NORTH,8055
421071470ST. CLAIR WD SOUTH,8056
421071500TAMAQUA WD EAST PCT 01,8057
421071510TAMAQUA WD EAST PCT 02,8058
421071540TAMAQUA WD NORTH,8059
421071550TAMAQUA WD SOUTH,8060
421071560TOWER CITY,8061
421071580TREMONT TWP,8062
421071595TREMONT,8063
421071610UNION TWP,8064
421071620UPPER MAHANTONGO TWP,8065
421071640WALKER TWP,8066
421071650WASHINGTON TWP DIST NORTH,8067
421071660WASHINGTON TWP DIST SOUTH,8068
421071670WAYNE TWP DIST 01,8069
421071683WAYNE TWP DIST 02,8070
421071671WAYNE TWP DIST 03,8071
421071690WEST BRUNSWICK TWP VTD NORTH,8072
421071700WEST BRUNSWICK TWP VTD SOUTH,8073
421071730WEST MAHANOY TWP VTD 01,8074
4210710ASHLAND PCT 01,8075
421071735WEST MAHANOY TWP VTD 02,8076
421071710WEST MAHANOY TWP VTD ALTAMONT,8077
421071770WEST PENN TWP DIST 01,8078
421071760WEST PENN TWP DIST 02,8079
421071775WEST PENN TWP DIST 03,8080
4210720ASHLAND PCT 02,8081
4210760AUBURN,8082
4210770BARRY TWP,8083
4210790BLYTHE TWP,8084
42107100BRANCH TWP,8085
42107120BUTLER TWP VTD ENGLEWOOD,8086
42107135BUTLER TWP VTD FT SPRINGS,8087
42107155BUTLER TWP VTD LAVELLE,8088
42107160BUTLER TWP VTD NORTHEAST,8089
42107170CASS TWP VTD NORTH,8090
42107185CASS TWP,8091
42107200COALDALE PCT EAST,8092
42107220COALDALE PCT WEST,8093
42107230CRESSONA TWP,8094
42107250DEER LAKE,8095
42107260DELANO TWP,8096
42107270EAST BRUNSWICK TWP,8097
42107290EAST NORWEGIAN TWP,8098
42107300EAST UNION TWP,8099
42107330ELDRED TWP,8100
42107340FOSTER TWP,8101
42107355FRACKVILLE VTD MIDDLE,8102
42107375FRACKVILLE VTD NORTH,8103
42107380FRACKVILLE VTD SOUTH,8104
42107400FRAILEY TWP,8105
42107410GILBERTON WD,8106
42107430GIRARDVILLE WD,8107
42107460GORDON,8108
42107470HEGINS TWP DIST EAST,8109
42107480HEGINS TWP DIST WEST,8110
42107490HUBLEY TWP,8111
42107500KLINE TWP,8112
42107520LANDINGVILLE,8113
42107550MAHANOY CITY WD 01,8114
42107560MAHANOY CITY WD 02,8115
42107570MAHANOY CITY WD 03,8116
42107580MAHANOY CITY WD 04,8117
42107530MAHANOY TWP,8118
42107625MCADOO PCT 01,8119
42107645MCADOO PCT 02,8120
42107660MECHANICSVILLE,8121
42107670MIDDLEPORT,8122
42107695MINERSVILLE PCT 01,8123
42107705MINERSVILLE PCT 02,8124
42107715MINERSVILLE PCT 03,8125
42107725MINERSVILLE PCT 04,8126
42107740MT. CARBON,8127
42109220SHAMOKIN DAM,8128
42109230SPRING TWP,8129
42109240UNION TWP,8130
42109250WASHINGTON TWP,8131
42109260WEST BEAVER TWP,8132
42109270WEST PERRY TWP,8133
4210980Freeburg,8134
4210910ADAMS TWP,8135
4210920BEAVER TWP,8136
4210930BEAVERTOWN,8137
4210940CENTER TWP,8138
4210950CHAPMAN TWP,8139
4210960FRANKLIN TWP,8140
4210990JACKSON TWP,8141
42109100MC CLURE,8142
42109110MIDDLEBURG,8143
42109130MIDDLECREEK TWP,8144
42109140MONROE TWP DIST 01,8145
42109150MONROE TWP DIST 02,8146
42109PR26PENN TWP VTD DIST 02,8147
42109PR28PENN TWP VTD DIST 01,8148
42109170PERRY TWP,8149
42109180SELINSGROVE VTD 01,8150
42109190SELINSGROVE VTD 02,8151
42109200SELINSGROVE VTD 03,8152
4211110ADDISON TWP,8153
4211120ADDISON,8154
4211130ALLEGHENY TWP,8155
4211140BENSON,8156
4211150BERLIN,8157
4211160BLACK TWP,8158
4211180BROTHERS VALLEY TWP,8159
4211190CALLIMONT,8160
42111100CASSELMAN,8161
42111110CENTRAL CITY,8162
42111120CONEMAUGH TWP VTD 01,8163
42111130CONEMAUGH TWP VTD 02,8164
42111140CONEMAUGH TWP VTD 03,8165
42111150CONEMAUGH TWP VTD 04,8166
42111160CONEMAUGH TWP VTD 05,8167
42111170CONFLUENCE,8168
42111180ELK LICK TWP,8169
42111190FAIRHOPE TWP,8170
42111200GARRETT,8171
42111210GREENVILLE TWP,8172
42111220HOOVERSVILLE,8173
42111230INDIAN LAKE,8174
42111240JEFFERSON TWP,8175
42111250JENNER TWP VTD 01,8176
42111260JENNER TWP VTD 02,8177
42111270JENNER TWP VTD 03,8178
42111280JENNERSTOWN,8179
42111290LARIMER TWP,8180
42111300LINCOLN TWP,8181
42111310LOWER TURKEYFOOT TWP,8182
42111320MEYERSDALE,8183
42111330MIDDLECREEK TWP,8184
42111340MILFORD TWP,8185
42111350NEW BALTIMORE,8186
42111360NEW CENTERVILLE,8187
42111370NORTHAMPTON TWP,8188
42111380OGLE TWP,8189
42111390PAINT TWP VTD 01,8190
42111400PAINT TWP VTD 02,8191
42111410PAINT TWP VTD 03,8192
42111420PAINT,8193
42111430QUEMAHONING TWP,8194
42111440ROCKWOOD,8195
42111450SALISBURY,8196
42111460SEVEN SPRINGS,8197
42111470SHADE TWP VTD 01,8198
42111480SHADE TWP VTD 02,8199
42111490SHADE TWP VTD 03,8200
42111510SOMERSET TWP VTD 01,8201
42111520SOMERSET TWP VTD 02,8202
42111530SOMERSET TWP VTD 03,8203
42111540SOMERSET TWP VTD 04,8204
42111550SOMERSET VTD EAST,8205
42111560SOMERSET VTD NORTH WEST,8206
42111570SOMERSET VTD SOUTH WEST,8207
42111580SOUTHAMPTON TWP,8208
42111590STONYCREEK TWP,8209
42111600STOYSTOWN,8210
42111610SUMMIT TWP,8211
42111620UPPER TURKEYFOOT TWP,8212
42111630URSINA,8213
42111640WELLERSBURG,8214
42111650WINDBER VTD 01,8215
42111660WINDBER VTD 02,8216
42111670WINDBER VTD 03,8217
42111680WINDBER VTD 04,8218
42111500SHANKSVILLE,8219
4211170BOSWELL,8220
4211310CHERRY TWP,8221
4211320CHERRY TWP PCT BERNICE,8222
4211330COLLEY TWP,8223
4211340COLLEY TWP PCT LOPEZ,8224
4211350DAVIDSON TWP,8225
4211360DUSHORE,8226
4211370EAGLES MERE,8227
4211380ELKLAND TWP,8228
4211390FORKS TWP,8229
42113100FORKSVILLE,8230
42113110FOX TWP,8231
42113120HILLSGROVE TWP,8232
42113130LAPORTE TWP,8233
42113140LAPORTE,8234
42113150SHREWSBURY TWP,8235
42115410THOMPSON TWP,8236
42115420THOMPSON,8237
42115220JACKSON TWP,8238
42115320NEW MILFORD TWP,8239
42115330NEW MILFORD,8240
42115120FRANKLIN TWP,8241
4211540BRIDGEWATER TWP,8242
42115230JESSUP TWP,8243
42115100FOREST CITY WD 02,8244
4211590FOREST CITY WD 01,8245
42115110FOREST LAKE TWP,8246
42115290MIDDLETOWN TWP,8247
42115360RUSH TWP,8248
4211530AUBURN TWP,8249
4211580DIMOCK TWP,8250
42115200HERRICK TWP,8251
42115430UNIONDALE,8252
4211570CLIFFORD TWP,8253
42115370SILVER LAKE TWP,8254
42115270LIBERTY TWP,8255
42115150GREAT BEND TWP,8256
42115160GREAT BEND,8257
42115170HALLSTEAD,8258
42115340OAKLAND TWP,8259
42115350OAKLAND,8260
42115240LANESBORO,8261
42115190HARMONY TWP,8262
42115300MONTROSE WD 01,8263
42115310MONTROSE WD 02,8264
42115390SUSQUEHANNA DEPOT WD 01,8265
42115400SUSQUEHANNA DEPOT WD 02,8266
42115280LITTLE MEADOWS,8267
4211510APOLACON TWP,8268
42115130FRIENDSVILLE,8269
4211560CHOCONUT TWP,8270
42115380SPRINGVILLE TWP,8271
4211550BROOKLYN TWP,8272
42115250LATHROP TWP,8273
42115210HOP BOTTOM,8274
42115180HARFORD TWP,8275
42115260LENOX TWP,8276
4211520ARARAT TWP,8277
42115140GIBSON TWP,8278
4211710BLOSS TWP,8279
4211720BLOSSBURG,8280
4211730BROOKFIELD TWP,8281
4211740CHARLESTON TWP VTD NORTH,8282
4211750CHARLESTON TWP VTD SOUTH,8283
4211760CHATHAM TWP,8284
4211770CLYMER TWP,8285
4211780COVINGTON TWP,8286
4211790DEERFIELD TWP,8287
42117100DELMAR TWP VTD NORTH,8288
42117110DELMAR TWP VTD SOUTH,8289
42117120DUNCAN TWP,8290
42117130ELK TWP,8291
42117150ELKLAND,8292
42117160FARMINGTON TWP,8293
42117170GAINES TWP,8294
42117180HAMILTON TWP,8295
42117190JACKSON TWP,8296
42117200KNOXVILLE,8297
42117210LAWRENCE TWP,8298
42117220LAWRENCEVILLE,8299
42117230LIBERTY TWP,8300
42117240LIBERTY,8301
42117251MANSFIELD,8302
42117270MIDDLEBURY TWP,8303
42117280MORRIS TWP,8304
42117291NELSON TWP,8305
42117300OSCEOLA TWP,8306
42117310PUTNAM TWP,8307
42117320RICHMOND TWP,8308
42117330ROSEVILLE,8309
42117340RUTLAND TWP,8310
42117350SHIPPEN TWP,8311
42117360SULLIVAN TWP,8312
42117370TIOGA TWP,8313
42117380TIOGA,8314
42117390UNION TWP VTD NORTH,8315
42117400UNION TWP VTD SOUTH,8316
42117410WARD TWP,8317
42117420WELLSBORO WD 01,8318
42117430WELLSBORO WD 02,8319
42117440WESTFIELD TWP VTD 01,8320
42117460WESTFIELD,8321
4211910BUFFALO TWP VTD 01,8322
4211920BUFFALO TWP VTD 02,8323
4211930EAST BUFFALO TWP VTD 01,8324
4211940EAST BUFFALO TWP VTD 02,8325
4211951EAST BUFFALO TWP VTD 03,8326
4211955EAST BUFFALO TWP VTD 04,8327
4211960GREGG TWP Voting District,8328
4211970HARTLETON Voting District,8329
4211980HARTLEY TWP Voting District,8330
4211990KELLY TWP VTD 01,8331
42119100KELLY TWP VTD 02,8332
42119110LEWIS TWP Voting District,8333
42119120LEWISBURG WD 01,8334
42119130LEWISBURG WD 02,8335
42119140LEWISBURG WD 03,8336
42119150LEWISBURG WD 04,8337
42119160LIMESTONE TWP Voting District,8338
42119170MIFFLINBURG VTD EAST,8339
42119180MIFFLINBURG VTD WEST,8340
42119190NEW BERLIN Voting District,8341
42119200UNION TWP (Union Ind.) PCT 02,8342
42119205UNION TWP PCT 01,8343
42119210WEST BUFFALO TWP Voting District,8344
42119220WHITE DEER TWP VTD 01,8345
42119230WHITE DEER TWP VTD 02,8346
42119240WHITE DEER TWP VTD 03,8347
42119250WHITE DEER TWP VTD 04,8348
4212110ALLEGHENY TWP Voting District,8349
4212120BARKEYVILLE Voting District,8350
4212130CANAL TWP Voting District,8351
4212140CHERRYTREE TWP Voting District,8352
4212150CLINTON TWP Voting District,8353
4212160CLINTONVILLE Voting District,8354
42121100CORNPLANTER TWP DIST 01,8355
42121105CORNPLANTER TWP DIST 02,8356
42121115CRANBERRY TWP DIST 01,8357
42121125CRANBERRY TWP DIST 02,8358
42121135CRANBERRY TWP DIST 03,8359
42121140CRANBERRY TWP DIST 04,8360
42121170EMLENTON Voting District,8361
42121225FRANKLIN DIST 02 ED 01,8362
42121250FRANKLIN DIST 02 ED 02,8363
42121265FRANKLIN DIST 03,8364
42121290FRENCHCREEK TWP Voting District,8365
42121300IRWIN TWP Voting District,8366
42121310JACKSON TWP Voting District,8367
42121320MINERAL TWP Voting District,8368
42121330OAKLAND TWP Voting District,8369
42121355OIL CITY DIST 01,8370
42121375OIL CITY DIST 02,8371
42121395OIL CITY DIST 03,8372
42121405OIL CITY DIST 04,8373
42121425OIL CITY DIST 05,8374
42121445OIL CITY DIST 06,8375
42121465OIL CITY DIST 07,8376
42121530OIL CREEK TWP Voting District,8377
42121540PINEGROVE TWP Voting District,8378
42121550PLEASANTVILLE Voting District,8379
42121560PLUM TWP Voting District,8380
42121570POLK Voting District,8381
42121580PRESIDENT TWP Voting District,8382
42121575RICHLAND TWP Voting District,8383
42121595ROCKLAND TWP DIST 01,8384
42121620ROCKLAND TWP DIST 02,8385
42121640ROUSEVILLE Voting District,8386
42121650SANDYCREEK TWP Voting District,8387
42121660SCRUBGRASS TWP Voting District,8388
42121670SUGAR CREEK VTD 01,8389
42121680SUGAR CREEK VTD 02,8390
42121690SUGAR CREEK VTD 03,8391
42121700SUGAR CREEK VTD 04,8392
42121695SUGAR CREEK VTD 05,8393
42121730UTICA Voting District,8394
42121740VICTORY TWP Voting District,8395
4212170COOPERSTOWN Voting District,8396
4212350COLUMBUS TWP,8397
4212310BEAR LAKE,8398
42123125FREEHOLD TWP,8399
42123110FARMINGTON TWP,8400
42123100ELK TWP,8401
42123165MEAD TWP,8402
4212320BROKENSTRAW TWP,8403
42123361WARREN WD SOUTH EAST,8404
42123181PINE GROVE TWP,8405
42123195PITTSFIELD TWP,8406
4212370CONEWANGO TWP PCT 02,8407
42123220PLEASANT TWP,8408
42123140GLADE TWP,8409
4212340CLARENDON,8410
42123400WARREN WD NORTH,8411
42123351WARREN WD EAST,8412
42123255SUGAR GROVE TWP,8413
